41;0;843.00;10.55;469.00;0.00;0.56
42;0;1139.00;12.17;1336.00;0.00;0.52
43;0;2820.00;11.77;1481.00;0.00;0.64
44;0;2836.00;10.60;1214.00;0.00;0.60
45;0;1307.00;10.02;1642.00;0.00;0.60
46;0;4482.00;10.80;834.00;0.00;0.52
47;0;2941.00;10.35;1288.00;0.00;0.32
48;0;2815.00;10.45;618.00;0.00;0.56
49;0;4716.00;12.87;1087.00;0.00;0.36
50;0;4198.00;9.85;1036.00;0.00;0.32
51;0;3945.00;10.00;1002.00;0.00;0.60
52;0;4940.00;9.97;754.00;0.00;0.48
53;0;1233.00;10.75;373.00;0.00;0.48
54;0;2821.00;10.60;1261.00;0.00;0.56
55;0;4485.00;10.37;1068.00;0.00;0.80
56;0;1104.00;11.15;234.00;0.00;0.28
57;0;1453.00;9.92;1057.00;0.00;0.72
58;0;3745.00;10.92;1027.00;0.00;0.48
59;0;2842.00;11.90;1595.00;0.00;0.64
60;0;938.00;10.90;1061.00;0.00;0.68
61;0;1190.00;10.85;1679.00;0.00;0.56
62;0;1225.00;10.67;157.00;0.00;0.72
63;0;1437.00;10.20;971.00;0.00;0.48
64;0;2513.00;11.00;1449.00;0.00;0.60
65;0;4077.00;9.90;969.00;0.00;0.36
66;0;2817.00;12.22;1513.00;0.00;0.32
67;0;4499.00;10.20;927.00;0.00;0.60
68;0;1135.00;12.17;382.00;0.00;0.28
69;0;1033.00;11.70;621.00;0.00;0.36
70;0;4911.00;10.10;693.00;0.00;0.44
71;0;2451.00;9.87;98.00;0.00;0.68
72;0;1071.00;11.62;1041.00;0.00;0.52
73;0;1566.00;9.82;872.00;0.00;0.52
74;0;2675.00;11.95;1701.00;0.00;0.44
75;0;925.00;10.05;181.00;0.00;0.44
76;0;4342.00;9.90;1201.00;0.00;0.28
77;0;987.00;10.70;1207.00;0.00;0.40
78;0;4786.00;10.50;820.00;0.00;0.60
79;0;2478.00;10.90;1550.00;0.00;0.36
80;0;1272.00;10.00;80.00;0.00;0.48
81;0;1138.00;20.35;1092.00;0.00;0.32
82;0;996.00;10.77;170.00;0.00;0.48
83;0;3637.00;10.07;877.00;0.00;0.60
84;0;1094.00;9.95;1825.00;0.00;0.64
85;0;1133.00;10.10;70.00;0.00;0.44
86;0;994.00;12.07;943.00;0.00;0.36
87;0;4155.00;10.25;970.00;0.00;1.12
88;0;3020.00;10.52;1055.00;0.00;0.44
89;0;2705.00;10.02;1861.00;0.00;0.32
90;0;2532.00;11.80;1000.00;0.00;0.68
91;0;1044.00;10.02;107.00;0.00;0.24
92;0;986.00;11.70;1087.00;0.00;0.48
93;0;4298.00;10.90;803.00;0.00;0.32
94;0;3172.00;9.95;1471.00;0.00;0.44
95;0;1220.00;11.90;1021.00;0.00;0.60
96;0;4280.00;10.90;934.00;0.00;0.44
97;0;949.00;11.62;477.00;0.00;0.60
98;0;3807.00;10.30;645.00;0.00;0.80
99;0;2669.00;10.80;1377.00;0.00;0.60
100;0;4512.00;11.70;1120.00;0.00;0.32
101;0;4394.00;10.10;397.00;0.00;0.72
102;0;2610.00;10.00;1051.00;0.00;0.36
103;0;907.00;10.95;452.00;0.00;0.84
104;0;1475.00;9.97;692.00;0.00;0.48
105;0;4817.00;10.90;984.00;0.00;0.76
106;0;2497.00;10.70;682.00;0.00;0.48
107;0;2980.00;10.55;1147.00;0.00;0.60
108;0;4789.00;10.40;722.00;0.00;0.32
109;0;2985.00;10.80;1418.00;0.00;0.40
110;0;2977.00;10.40;675.00;0.00;0.36
111;0;1067.00;12.20;1190.00;0.00;0.44
112;0;4626.00;11.20;863.00;0.00;0.68
113;0;4471.00;11.22;745.00;0.00;0.80
114;0;4701.00;10.30;1387.00;0.00;0.40
115;0;4334.00;11.30;550.00;0.00;0.60
116;0;1258.00;11.40;204.00;0.00;0.76
117;0;2365.00;10.05;1569.00;0.00;0.36
118;0;2466.00;10.20;1501.00;0.00;0.36
119;0;1488.00;10.92;1082.00;0.00;0.24
120;0;3122.00;10.80;893.00;0.00;0.28
121;0;1100.00;12.72;1064.00;0.00;0.52
122;0;2947.00;9.97;1068.00;0.00;0.44
123;0;1546.00;10.02;1276.00;0.00;0.28
124;0;1347.00;10.00;323.00;0.00;0.52
125;0;809.00;10.00;980.00;0.00;0.44
126;0;2572.00;11.20;1713.00;0.00;0.36
127;0;2674.00;12.20;1748.00;0.00;0.40
128;0;2551.00;11.17;1539.00;0.00;0.44
129;0;4444.00;11.87;675.00;0.00;0.64
130;0;3154.00;10.20;903.00;0.00;0.36
131;0;2566.00;10.95;1739.00;0.00;0.52
132;0;2415.00;11.00;1089.00;0.00;0.52
133;0;1047.00;12.55;864.00;0.00;0.60
134;0;1439.00;10.40;1075.00;0.00;0.88
135;0;3984.00;10.60;530.00;0.00;0.52
136;0;4294.00;10.40;1073.00;0.00;0.60
137;0;1282.00;11.05;1609.00;0.00;0.56
138;0;2245.00;10.20;1134.00;0.00;0.60
139;0;3228.00;9.95;894.00;0.00;0.68
140;0;3140.00;11.30;1347.00;0.00;0.32
141;0;2632.00;10.47;638.00;0.00;0.44
142;0;3939.00;10.30;971.00;0.00;0.56
143;0;4216.00;10.92;890.00;0.00;0.52
144;0;2091.00;9.90;1843.00;0.00;0.60
145;0;2796.00;9.90;788.00;0.00;0.28
146;0;2695.00;10.50;1306.00;0.00;0.68
147;0;2704.00;9.92;666.00;0.00;0.28
148;0;888.00;11.10;1123.00;0.00;0.36
149;0;3629.00;9.90;931.00;0.00;0.40
150;0;2384.00;10.60;732.00;0.00;0.32
151;0;825.00;11.17;840.00;0.00;0.56
152;0;2406.00;11.00;907.00;0.00;0.72
153;0;729.00;11.20;577.00;0.00;0.48
154;0;1115.00;14.95;1141.00;0.00;0.24
155;0;2499.00;10.20;1646.00;0.00;0.64
156;0;1544.00;10.45;999.00;0.00;0.64
157;0;1199.00;10.15;674.00;0.00;0.40
158;0;4018.00;10.22;1064.00;0.00;0.44
159;0;4234.00;10.50;945.00;0.00;0.80
160;0;2713.00;11.57;1421.00;0.00;0.48
161;0;3707.00;10.60;1106.00;0.00;0.64
162;0;2661.00;10.37;1795.00;0.00;0.40
163;0;1802.00;10.10;546.00;0.00;0.52
164;0;3173.00;10.90;1320.00;0.00;0.44
165;0;1052.00;12.00;1494.00;0.00;0.56
166;0;679.00;10.00;1844.00;0.00;0.44
167;0;3001.00;10.70;1051.00;0.00;0.40
168;0;892.00;11.30;1204.00;0.00;0.56
169;0;4691.00;10.00;1336.00;0.00;0.56
170;0;1459.00;10.00;841.00;0.00;0.32
171;0;1153.00;11.70;770.00;0.00;0.40
172;0;4417.00;11.17;819.00;0.00;0.56
173;0;1304.00;11.57;1520.00;0.00;0.44
174;0;969.00;10.27;1252.00;0.00;0.40
175;0;1118.00;10.97;138.00;0.00;0.68
176;0;1234.00;12.80;1325.00;0.00;0.48
177;0;896.00;10.30;1557.00;0.00;0.64
178;0;2912.00;10.92;1681.00;0.00;0.48
179;0;1621.00;10.35;1104.00;0.00;0.52
180;0;4081.00;10.12;267.00;0.00;0.60
181;0;4501.00;10.02;1026.00;0.00;0.48
182;0;2477.00;10.55;960.00;0.00;0.68
183;0;1673.00;10.00;1111.00;0.00;0.20
184;0;3009.00;10.27;679.00;0.00;0.36
185;0;954.00;11.60;291.00;0.00;0.48
186;0;1211.00;17.20;1273.00;0.00;0.36
187;0;4873.00;10.22;980.00;0.00;0.60
188;0;973.00;11.07;911.00;0.00;0.64
189;0;2296.00;10.82;897.00;0.00;0.32
190;0;3024.00;10.22;1084.00;0.00;0.68
191;0;1183.00;10.40;228.00;0.00;0.44
192;0;2630.00;10.20;1610.00;0.00;0.32
193;0;2398.00;11.17;804.00;0.00;0.60
194;0;3215.00;10.85;1388.00;0.00;0.72
195;0;1292.00;11.40;1229.00;0.00;0.68
196;0;994.00;11.15;1594.00;0.00;0.28
197;0;1419.00;10.30;1339.00;0.00;0.44
198;0;4789.00;9.90;870.00;0.00;0.32
199;0;905.00;11.00;1136.00;0.00;0.28
200;0;913.00;10.60;1034.00;0.00;0.40
201;0;4390.00;11.77;773.00;0.00;0.40
202;0;2910.00;10.67;1434.00;0.00;0.44
203;0;1134.00;11.15;729.00;0.00;0.40
204;0;1386.00;10.20;1234.00;0.00;0.48
205;0;4540.00;10.00;1056.00;0.00;0.64
206;0;1076.00;14.42;835.00;0.00;0.40
207;0;1362.00;9.82;1589.00;0.00;0.40
208;0;689.00;10.22;493.00;0.00;0.56
209;0;4323.00;12.50;584.00;0.00;0.40
210;0;1173.00;10.30;625.00;0.00;0.36
211;0;3127.00;11.10;971.00;0.00;0.80
212;0;4417.00;10.10;1073.00;0.00;0.48
213;0;2747.00;10.50;661.00;0.00;0.36
214;0;4348.00;10.27;1210.00;0.00;0.28
215;0;3785.00;10.37;894.00;0.00;0.60
216;0;4629.00;11.25;1089.00;0.00;0.36
217;0;2662.00;9.90;1809.00;0.00;0.20
218;0;1258.00;11.60;1508.00;0.00;0.56
219;0;2773.00;10.97;1671.00;0.00;0.52
220;0;3009.00;10.50;1442.00;0.00;0.28
221;0;1316.00;11.47;1186.00;0.00;0.68
222;0;1209.00;10.50;1660.00;0.00;0.44
223;0;1535.00;9.85;1185.00;0.00;0.28
224;0;1470.00;10.50;1286.00;0.00;0.52
225;0;4320.00;10.70;784.00;0.00;0.28
226;0;1135.00;11.20;289.00;0.00;0.48
227;0;4302.00;10.90;522.00;0.00;0.40
228;0;966.00;10.80;1559.00;0.00;0.32
229;0;4406.00;11.25;700.00;0.00;0.56
230;0;2658.00;10.15;836.00;0.00;0.40
231;0;899.00;11.42;1189.00;0.00;0.44
232;0;1213.00;10.50;527.00;0.00;0.68
233;0;1088.00;9.80;1789.00;0.00;0.56
234;0;742.00;10.40;863.00;0.00;0.52
235;0;3775.00;10.40;966.00;0.00;0.64
236;0;4418.00;10.40;1143.00;0.00;0.40
237;0;4617.00;10.80;996.00;0.00;0.36
238;0;1092.00;10.85;671.00;0.00;0.36
239;0;4402.00;10.02;879.00;0.00;0.36
240;0;4546.00;10.70;865.00;0.00;0.28
241;0;2631.00;10.37;1370.00;0.00;0.60
242;0;2282.00;9.50;1554.00;0.00;0.80
243;0;2724.00;11.60;1468.00;0.00;0.64
244;0;3081.00;10.70;1501.00;0.00;0.60
245;0;1566.00;9.85;1247.00;0.00;0.24
246;0;945.00;11.92;771.00;0.00;0.40
247;0;4172.00;10.00;339.00;0.00;0.36
248;0;4532.00;10.87;669.00;0.00;0.44
249;0;3698.00;11.02;933.00;0.00;0.56
250;0;1198.00;16.82;1101.00;0.00;0.48
251;0;4776.00;10.05;932.00;0.00;0.32
252;0;1777.00;10.10;1738.00;0.00;0.52
253;0;839.00;11.27;637.00;0.00;0.32
254;0;4543.00;10.95;684.00;0.00;0.28
255;0;1537.00;10.07;1117.00;0.00;0.56
256;0;2687.00;10.10;1138.00;0.00;0.32
257;0;4705.00;11.10;933.00;0.00;0.72
258;0;4526.00;10.90;1147.00;0.00;0.28
259;0;1286.00;11.50;1001.00;0.00;0.72
260;0;2825.00;10.32;1390.00;0.00;0.72
261;0;2931.00;10.90;1105.00;0.00;0.52
262;0;939.00;11.70;866.00;0.00;0.28
263;0;2985.00;10.47;1680.00;0.00;0.40
264;0;3149.00;10.10;1915.00;0.00;0.56
265;0;3676.00;10.10;680.00;0.00;0.64
266;0;2472.00;10.30;701.00;0.00;0.28
267;0;2457.00;10.15;1484.00;0.00;0.52
268;0;1303.00;11.50;1100.00;0.00;0.84
269;0;1110.00;17.87;1594.00;0.00;0.44
270;0;3969.00;10.60;1090.00;0.00;0.48
271;0;1380.00;10.77;848.00;0.00;0.56
272;0;4610.00;9.80;623.00;0.00;0.40
273;0;2603.00;10.80;1522.00;0.00;0.36
274;0;2889.00;10.92;676.00;0.00;0.52
275;0;3186.00;10.52;880.00;0.00;0.32
276;0;2310.00;10.10;949.00;0.00;0.48
277;0;1189.00;11.10;891.00;0.00;0.44
278;0;2431.00;12.67;945.00;0.00;0.56
279;0;2951.00;11.30;1148.00;0.00;0.44
280;0;1233.00;12.22;1118.00;0.00;0.60
281;0;1214.00;11.15;498.00;0.00;0.60
282;0;3659.00;10.42;694.00;0.00;0.72
283;0;4512.00;10.97;695.00;0.00;0.52
284;0;4299.00;11.10;965.00;0.00;0.32
285;0;4425.00;10.32;1034.00;0.00;0.60
286;0;4654.00;11.10;1165.00;0.00;0.36
287;0;1208.00;12.97;1544.00;0.00;0.44
288;0;2482.00;11.27;878.00;0.00;0.64
289;0;2286.00;10.90;217.00;0.00;0.48
290;0;2743.00;11.47;1598.00;0.00;0.36
291;0;4314.00;10.90;534.00;0.00;0.48
292;0;4496.00;11.20;709.00;0.00;0.52
293;0;969.00;11.65;833.00;0.00;0.60
294;0;1034.00;10.70;395.00;0.00;0.64
295;0;1214.00;12.30;1050.00;0.00;0.60
296;0;891.00;9.50;1832.00;0.00;0.44
297;0;998.00;11.85;520.00;0.00;0.32
298;0;4821.00;10.60;1136.00;0.00;0.60
299;0;2234.00;10.42;1110.00;0.00;0.52
300;0;2616.00;11.72;1751.00;0.00;0.32
301;0;2536.00;10.55;1567.00;0.00;0.44
302;0;4303.00;10.50;416.00;0.00;0.44
303;0;1242.00;11.65;1173.00;0.00;0.48
304;0;907.00;11.50;561.00;0.00;0.36
305;0;2843.00;10.55;774.00;0.00;0.32
306;0;981.00;11.60;1069.00;0.00;0.56
307;0;2222.00;10.22;143.00;0.00;0.64
308;0;1248.00;12.22;1347.00;0.00;0.60
309;0;2495.00;10.15;1682.00;0.00;0.52
310;0;1221.00;11.10;294.00;0.00;0.60
311;0;1002.00;10.60;1381.00;0.00;0.60
312;0;2490.00;10.35;627.00;0.00;0.40
313;0;1522.00;10.90;1007.00;0.00;0.60
314;0;4381.00;11.27;690.00;0.00;0.60
315;0;2268.00;11.10;240.00;0.00;0.48
316;0;2817.00;10.12;1059.00;0.00;0.48
317;0;2795.00;11.02;683.00;0.00;0.32
318;0;981.00;10.90;185.00;0.00;0.44
319;0;4611.00;10.27;1195.00;0.00;0.48
320;0;718.00;10.30;1876.00;0.00;0.52
321;0;2699.00;11.10;1547.00;0.00;0.56
322;0;2221.00;10.20;1203.00;0.00;0.60
323;0;3809.00;10.00;1075.00;0.00;0.32
324;0;4573.00;10.90;901.00;0.00;0.56
325;0;4446.00;10.67;799.00;0.00;0.84
326;0;3059.00;9.87;1254.00;0.00;0.36
327;0;4542.00;10.90;654.00;0.00;0.48
328;0;2764.00;9.90;1059.00;0.00;0.44
329;0;1143.00;19.62;1139.00;0.00;0.32
330;0;2810.00;11.00;716.00;0.00;0.32
331;0;2623.00;10.00;1835.00;0.00;0.56
332;0;2467.00;9.90;1148.00;0.00;0.28
333;0;3926.00;10.02;913.00;0.00;0.60
334;0;3985.00;10.02;1155.00;0.00;0.48
335;0;4784.00;11.30;1188.00;0.00;0.56
336;0;1240.00;10.80;782.00;0.00;0.48
337;0;2941.00;10.30;1582.00;0.00;0.56
338;0;1543.00;9.92;812.00;0.00;0.32
339;0;1587.00;9.90;1256.00;0.00;0.28
340;0;3794.00;10.05;856.00;0.00;0.24
341;0;1276.00;11.57;1340.00;0.00;0.88
342;0;2876.00;10.47;1705.00;0.00;0.64
343;0;2693.00;11.20;1566.00;0.00;0.52
344;0;2677.00;11.50;1676.00;0.00;0.44
345;0;4555.00;13.30;1100.00;0.00;0.40
346;0;4465.00;10.72;1338.00;0.00;0.44
347;0;4571.00;11.67;724.00;0.00;0.36
348;0;2323.00;10.10;249.00;0.00;0.68
349;0;4374.00;10.90;1149.00;0.00;0.68
350;0;3913.00;10.67;551.00;0.00;0.64
351;0;1198.00;11.72;921.00;0.00;0.52
352;0;1169.00;17.20;1574.00;0.00;0.28
353;0;2690.00;10.97;1662.00;0.00;0.44
354;0;4216.00;9.82;1005.00;0.00;0.64
355;0;3691.00;10.80;970.00;0.00;0.68
356;0;3691.00;11.40;897.00;0.00;0.40
357;0;2445.00;10.00;1444.00;0.00;0.64
358;0;4057.00;10.65;372.00;0.00;0.68
359;0;1022.00;11.20;1614.00;0.00;0.32
360;0;4318.00;10.82;821.00;0.00;0.40
361;0;3858.00;10.05;1096.00;0.00;0.48
362;0;932.00;10.27;1280.00;0.00;0.48
363;0;1258.00;10.80;1696.00;0.00;0.52
364;0;4442.00;10.12;1294.00;0.00;0.52
365;0;4119.00;10.02;622.00;0.00;0.40
366;0;1151.00;12.90;1489.00;0.00;0.40
367;0;994.00;12.55;705.00;0.00;0.40
368;0;4324.00;10.20;1091.00;0.00;0.56
369;0;751.00;10.07;550.00;0.00;0.44
370;0;1073.00;13.15;985.00;0.00;0.36
371;0;2534.00;10.12;1732.00;0.00;0.40
372;0;814.00;9.90;1165.00;0.00;0.36
373;0;2607.00;10.70;665.00;0.00;0.40
374;0;3895.00;10.00;471.00;0.00;0.36
375;0;3809.00;10.57;521.00;0.00;0.40
376;0;800.00;10.40;730.00;0.00;0.44
377;0;2527.00;10.55;844.00;0.00;0.40
378;0;4754.00;13.95;1132.00;0.00;0.28
379;0;2765.00;11.00;1537.00;0.00;0.60
380;0;1535.00;9.85;1276.00;0.00;0.28
381;0;4030.00;11.20;566.00;0.00;0.60
382;0;1466.00;9.85;730.00;0.00;0.48
383;0;2933.00;10.55;1465.00;0.00;0.36
384;0;2943.00;10.30;1659.00;0.00;0.40
385;0;2597.00;10.97;1472.00;0.00;0.36
386;0;2841.00;10.50;1352.00;0.00;0.40
387;0;2962.00;10.60;1376.00;0.00;0.56
388;0;2375.00;10.22;1441.00;0.00;0.48
389;0;1192.00;10.20;1774.00;0.00;0.60
390;0;3874.00;11.32;542.00;0.00;0.44
391;0;2888.00;10.20;1081.00;0.00;0.64
392;0;4211.00;10.00;349.00;0.00;0.36
393;0;3137.00;10.50;911.00;0.00;0.48
394;0;1339.00;10.40;928.00;0.00;0.64
395;0;1365.00;11.00;934.00;0.00;0.64
396;0;1087.00;11.67;1373.00;0.00;0.52
397;0;1135.00;12.75;903.00;0.00;0.52
398;0;2766.00;10.82;1814.00;0.00;0.52
399;0;3048.00;10.97;733.00;0.00;0.44
400;0;4873.00;9.85;631.00;0.00;0.44
401;0;2412.00;10.30;965.00;0.00;0.44
402;0;1151.00;16.25;1223.00;0.00;0.40
403;0;4012.00;10.67;496.00;0.00;0.20
404;0;1149.00;11.45;341.00;0.00;0.68
405;0;2860.00;11.25;1445.00;0.00;0.36
406;0;2517.00;10.35;1682.00;0.00;0.48
407;0;1754.00;9.95;493.00;0.00;0.40
408;0;848.00;10.10;1141.00;0.00;0.48
409;0;1073.00;11.02;217.00;0.00;0.52
410;0;3174.00;10.20;922.00;0.00;0.36
411;0;2861.00;16.95;1519.00;0.00;0.32
412;0;3697.00;10.00;550.00;0.00;0.76
413;0;4532.00;10.02;821.00;0.00;0.48
414;0;4717.00;13.45;1147.00;0.00;0.36
415;0;917.00;10.82;244.00;0.00;0.76
416;0;3200.00;10.20;981.00;0.00;0.32
417;0;2592.00;10.10;1328.00;0.00;0.80
418;0;1260.00;10.40;835.00;0.00;0.36
419;0;1006.00;12.02;1440.00;0.00;0.32
420;0;3726.00;11.35;928.00;0.00;0.52
421;0;2999.00;10.87;1475.00;0.00;0.24
422;0;2536.00;10.90;915.00;0.00;0.96
423;0;2732.00;10.55;1519.00;0.00;0.56
424;0;2554.00;10.10;1186.00;0.00;0.28
425;0;1154.00;11.80;428.00;0.00;0.36
426;0;2382.00;11.52;827.00;0.00;0.52
427;0;4444.00;10.55;914.00;0.00;0.28
428;0;1674.00;10.30;1152.00;0.00;0.28
429;0;4914.00;10.10;987.00;0.00;0.76
430;0;4036.00;9.92;1109.00;0.00;0.28
431;0;2410.00;9.90;1155.00;0.00;0.64
432;0;1140.00;11.47;661.00;0.00;0.36
433;0;4352.00;11.47;776.00;0.00;0.40
434;0;1191.00;10.37;1735.00;0.00;0.48
435;0;1227.00;12.22;1472.00;0.00;0.44
436;0;2702.00;11.50;1776.00;0.00;0.36
437;0;1007.00;11.92;1064.00;0.00;0.36
438;0;2795.00;10.62;1179.00;0.00;0.32
439;0;871.00;10.20;320.00;0.00;0.68
440;0;2267.00;10.47;122.00;0.00;0.60
441;0;1201.00;13.60;1393.00;0.00;0.32
442;0;2882.00;10.97;1578.00;0.00;0.72
443;0;969.00;12.40;1124.00;0.00;0.40
444;0;909.00;11.05;936.00;0.00;0.48
445;0;2849.00;10.35;726.00;0.00;0.32
446;0;4558.00;10.95;885.00;0.00;0.32
447;0;1060.00;11.50;907.00;0.00;0.32
448;0;1076.00;12.52;334.00;0.00;0.44
449;0;2754.00;10.70;1519.00;0.00;0.52
450;0;713.00;10.42;533.00;0.00;0.44
451;0;4234.00;10.10;339.00;0.00;0.40
452;0;2862.00;10.60;1370.00;0.00;0.60
453;0;4401.00;11.00;1109.00;0.00;0.56
454;0;1007.00;10.90;1307.00;0.00;0.36
455;0;2938.00;9.97;622.00;0.00;0.52
456;0;1084.00;11.80;593.00;0.00;0.32
457;0;2475.00;10.20;1177.00;0.00;0.40
458;0;4328.00;10.27;469.00;0.00;0.32
459;0;994.00;10.90;582.00;0.00;0.44
460;0;1320.00;11.15;1560.00;0.00;0.44
461;0;2712.00;10.50;1845.00;0.00;0.48
462;0;4939.00;9.90;724.00;0.00;0.40
463;0;4450.00;10.62;733.00;0.00;0.72
464;0;1687.00;10.10;1152.00;0.00;0.28
465;0;4123.00;11.25;499.00;0.00;0.84
466;0;2421.00;10.70;747.00;0.00;0.56
467;0;4061.00;10.62;657.00;0.00;0.36
468;0;2979.00;10.65;1540.00;0.00;0.44
469;0;2384.00;11.40;166.00;0.00;0.44
470;0;2920.00;10.95;1657.00;0.00;0.44
471;0;1837.00;10.10;1772.00;0.00;0.56
472;0;2218.00;10.02;835.00;0.00;0.40
473;0;1092.00;11.40;1253.00;0.00;0.60
474;0;2982.00;10.65;1708.00;0.00;0.44
475;0;2303.00;9.72;93.00;0.00;0.60
476;0;4246.00;11.20;855.00;0.00;0.48
477;0;2565.00;11.00;1528.00;0.00;0.40
478;0;4200.00;10.15;1133.00;0.00;0.48
479;0;950.00;11.40;1357.00;0.00;0.44
480;0;3085.00;11.30;1476.00;0.00;0.60
481;0;1051.00;11.12;258.00;0.00;0.44
482;0;2929.00;11.35;1498.00;0.00;0.44
483;0;1003.00;11.80;509.00;0.00;0.32
484;0;3593.00;10.10;478.00;0.00;0.48
485;0;997.00;11.77;290.00;0.00;0.44
486;0;4491.00;9.97;1392.00;0.00;0.40
487;0;1111.00;10.45;1367.00;0.00;0.56
488;0;2824.00;11.80;1450.00;0.00;0.60
489;0;2884.00;10.87;1662.00;0.00;0.44
490;0;1491.00;10.10;1267.00;0.00;0.60
491;0;4416.00;9.85;939.00;0.00;0.20
492;0;2540.00;10.90;869.00;0.00;0.92
493;0;4095.00;10.50;410.00;0.00;0.64
494;0;4702.00;11.20;774.00;0.00;0.52
495;0;1123.00;9.90;1812.00;0.00;0.60
496;0;2564.00;11.25;1043.00;0.00;0.44
497;0;2962.00;11.07;1162.00;0.00;0.52
498;0;2890.00;11.97;1540.00;0.00;0.40
499;0;3678.00;10.80;952.00;0.00;0.48
500;0;4755.00;9.90;1389.00;0.00;0.28
501;0;2123.00;10.00;173.00;0.00;0.48
502;0;2327.00;11.77;850.00;0.00;0.40
503;0;4409.00;10.07;1402.00;0.00;0.56
504;0;4269.00;10.90;845.00;0.00;0.48
505;0;931.00;10.80;938.00;0.00;0.48
506;0;3248.00;10.00;845.00;0.00;0.60
507;0;2341.00;10.35;985.00;0.00;0.48
508;0;2615.00;9.50;805.00;0.00;0.52
509;0;1564.00;10.12;1022.00;0.00;0.68
510;0;2184.00;10.30;171.00;0.00;0.44
511;0;4714.00;10.20;965.00;0.00;0.28
512;0;4253.00;9.87;1072.00;0.00;0.44
513;0;816.00;10.80;524.00;0.00;0.40
514;0;3138.00;10.07;698.00;0.00;0.52
515;0;2564.00;10.05;1361.00;0.00;0.68
516;0;1527.00;9.90;1298.00;0.00;0.40
517;0;3129.00;11.35;1363.00;0.00;0.24
518;0;828.00;9.90;1493.00;0.00;0.32
519;0;879.00;10.97;521.00;0.00;0.44
520;0;921.00;10.12;1570.00;0.00;0.64
521;0;2993.00;10.10;917.00;0.00;0.84
522;0;2319.00;10.10;710.00;0.00;0.48
523;0;4020.00;10.30;439.00;0.00;0.32
524;0;976.00;12.27;727.00;0.00;0.36
525;0;3061.00;10.40;926.00;0.00;0.52
526;0;1288.00;10.52;1126.00;0.00;0.80
527;0;2114.00;10.00;1821.00;0.00;0.64
528;0;4596.00;11.27;717.00;0.00;0.36
529;0;4656.00;12.02;920.00;0.00;0.68
530;0;1093.00;12.70;1189.00;0.00;0.32
531;0;2470.00;10.42;1441.00;0.00;0.52
532;0;2685.00;10.90;1522.00;0.00;0.56
533;0;4079.00;9.90;988.00;0.00;0.44
534;0;2646.00;10.77;823.00;0.00;0.40
535;0;1168.00;10.25;90.00;0.00;0.56
536;0;1026.00;13.35;932.00;0.00;0.40
537;0;3058.00;12.10;1373.00;0.00;0.36
538;0;4318.00;11.17;628.00;0.00;0.28
539;0;1414.00;10.25;862.00;0.00;0.48
540;0;995.00;10.30;1315.00;0.00;0.32
541;0;751.00;9.97;800.00;0.00;0.44
542;0;1676.00;9.92;1121.00;0.00;0.28
543;0;3186.00;10.40;1015.00;0.00;0.32
544;0;1843.00;10.05;1788.00;0.00;0.44
545;0;2616.00;11.10;1426.00;0.00;0.44
546;0;1493.00;10.00;742.00;0.00;0.72
547;0;4023.00;10.00;653.00;0.00;0.52
548;0;1145.00;12.75;1516.00;0.00;0.32
549;0;2821.00;11.02;1423.00;0.00;0.60
550;0;2946.00;10.20;649.00;0.00;0.60
551;0;2936.00;10.40;1645.00;0.00;0.44
