5;arms_factory;819.00;10.32;1381.00;2.57;0
5;industrial_complex;829.00;10.30;1408.00;5.23;0
5;industrial_complex;832.00;10.30;1404.00;0.51;0
5;industrial_complex;824.00;10.40;1383.00;4.63;0
5;industrial_complex;817.00;10.30;1374.00;1.01;0
5;industrial_complex;833.00;10.30;1365.00;3.68;0
5;industrial_complex;793.00;10.05;1380.00;0.41;0
5;naval_base;802.00;9.62;1390.00;-1.92;16757
5;naval_base;804.00;9.50;1405.00;-1.29;16757
5;naval_base;792.00;9.80;1392.00;-2.82;16757
5;bunker;819.00;10.12;1400.00;3.69;0
5;bunker;831.00;10.30;1397.00;0.07;0
5;bunker;797.00;10.05;1384.00;4.19;0
5;bunker;828.00;10.40;1378.00;4.29;0
5;bunker;826.00;10.40;1389.00;2.13;0
5;bunker;819.00;10.32;1381.00;6.25;0
5;coastal_bunker;806.00;9.53;1397.00;-1.29;0
5;coastal_bunker;794.00;9.80;1392.00;-2.82;0
5;coastal_bunker;799.00;9.80;1391.00;-1.92;0
5;dockyard;804.00;9.73;1402.00;-1.29;0
6;arms_factory;795.00;10.30;1358.00;0.50;0
6;arms_factory;786.00;10.15;1368.00;2.06;0
6;arms_factory;775.00;9.80;1379.00;6.19;0
6;arms_factory;780.00;10.12;1354.00;2.57;0
6;arms_factory;789.00;9.98;1342.00;5.23;0
6;arms_factory;786.00;10.10;1373.00;0.51;0
6;industrial_complex;786.00;10.00;1346.00;4.63;0
6;industrial_complex;794.00;10.30;1363.00;1.01;0
6;industrial_complex;775.00;9.90;1363.00;3.68;0
6;industrial_complex;771.00;9.80;1361.00;0.41;0
6;industrial_complex;786.00;9.85;1337.00;1.62;0
6;industrial_complex;777.00;9.80;1378.00;5.74;0
6;naval_base;802.00;9.78;1336.00;1.05;15656
6;naval_base;775.00;9.50;1383.00;-3.14;16768
6;naval_base;769.00;9.50;1349.00;-1.45;12769
6;naval_base;771.00;9.73;1376.00;-1.82;14514
6;bunker;776.00;9.98;1372.00;4.29;0
6;bunker;778.00;10.05;1358.00;2.13;0
6;bunker;790.00;9.85;1387.00;6.25;0
6;bunker;773.00;9.85;1342.00;1.18;0
6;bunker;788.00;9.88;1336.00;4.20;0
6;coastal_bunker;775.00;9.62;1381.00;-3.14;0
6;coastal_bunker;770.00;9.50;1362.00;-1.82;0
6;coastal_bunker;793.00;9.50;1330.00;-0.59;0
6;coastal_bunker;769.00;9.50;1349.00;-1.45;0
6;dockyard;767.00;9.50;1355.00;-1.45;0
7;arms_factory;867.00;10.62;1393.00;6.19;0
7;arms_factory;849.00;10.45;1389.00;2.57;0
7;arms_factory;847.00;10.62;1406.00;5.23;0
7;arms_factory;849.00;10.45;1395.00;0.51;0
7;arms_factory;845.00;10.65;1412.00;4.63;0
7;arms_factory;862.00;10.70;1402.00;1.01;0
7;industrial_complex;862.00;10.65;1391.00;3.68;0
7;industrial_complex;855.00;10.75;1408.00;0.41;0
7;industrial_complex;857.00;10.60;1396.00;1.62;0
7;industrial_complex;848.00;10.88;1418.00;5.74;0
7;industrial_complex;850.00;10.48;1389.00;2.12;0
7;industrial_complex;843.00;10.32;1393.00;3.69;0
7;bunker;854.00;10.80;1414.00;0.07;0
7;bunker;840.00;10.38;1415.00;4.19;0
7;bunker;848.00;10.43;1389.00;4.29;0
7;bunker;841.00;10.55;1424.00;2.13;0
7;bunker;855.00;10.70;1407.00;6.25;0
7;bunker;859.00;10.60;1393.00;1.18;0
7;bunker;843.00;10.50;1403.00;4.20;0
8;arms_factory;869.00;10.88;1411.00;5.23;0
8;arms_factory;873.00;11.10;1422.00;0.51;0
8;arms_factory;889.00;11.50;1423.00;4.63;0
8;arms_factory;883.00;11.50;1432.00;1.01;0
8;arms_factory;867.00;10.90;1420.00;3.68;0
8;arms_factory;875.00;11.15;1422.00;0.41;0
8;industrial_complex;880.00;11.30;1421.00;1.62;0
8;industrial_complex;885.00;11.50;1432.00;5.74;0
8;industrial_complex;886.00;11.50;1439.00;2.12;0
8;industrial_complex;869.00;11.00;1418.00;3.69;0
8;industrial_complex;882.00;11.32;1421.00;0.07;0
8;industrial_complex;896.00;11.40;1426.00;4.19;0
8;bunker;888.00;11.48;1439.00;4.29;0
8;bunker;868.00;11.00;1423.00;2.13;0
8;bunker;865.00;10.90;1412.00;6.25;0
8;bunker;873.00;11.00;1416.00;1.18;0
8;bunker;887.00;11.50;1422.00;4.20;0
8;bunker;891.00;11.48;1426.00;0.58;0
9;arms_factory;828.00;10.10;1354.00;4.63;0
9;arms_factory;826.00;9.88;1323.00;1.01;0
9;arms_factory;803.00;10.12;1351.00;3.68;0
9;arms_factory;819.00;9.80;1318.00;0.41;0
9;arms_factory;802.00;10.05;1349.00;1.62;0
9;arms_factory;810.00;10.20;1355.00;5.74;0
9;industrial_complex;806.00;10.00;1346.00;2.12;0
9;industrial_complex;818.00;10.40;1364.00;3.69;0
9;industrial_complex;829.00;10.07;1347.00;0.07;0
9;industrial_complex;814.00;10.30;1362.00;4.19;0
9;industrial_complex;824.00;9.98;1344.00;4.29;0
9;industrial_complex;835.00;9.95;1336.00;2.13;0
9;naval_base;820.00;9.50;1339.00;0.00;15656
9;naval_base;830.00;9.80;1325.00;0.67;16808
9;naval_base;836.00;9.62;1330.00;0.12;16808
9;bunker;829.00;9.90;1330.00;0.58;0
9;bunker;794.00;10.00;1348.00;4.70;0
9;bunker;812.00;10.00;1346.00;5.91;0
9;bunker;820.00;10.10;1349.00;2.64;0
9;bunker;810.00;10.48;1368.00;5.31;0
9;bunker;819.00;9.80;1322.00;1.69;0
9;coastal_bunker;808.00;9.60;1340.00;0.00;0
9;coastal_bunker;835.00;9.50;1330.00;0.12;0
9;coastal_bunker;817.00;9.50;1317.00;-1.82;0
9;dockyard;817.00;9.50;1323.00;-1.82;0
10;arms_factory;850.00;10.20;1355.00;3.68;0
10;arms_factory;843.00;9.95;1337.00;0.41;0
10;arms_factory;849.00;9.82;1334.00;1.62;0
10;arms_factory;865.00;10.55;1383.00;5.74;0
10;arms_factory;867.00;10.40;1380.00;2.12;0
10;arms_factory;869.00;10.30;1378.00;3.69;0
10;industrial_complex;854.00;10.20;1366.00;0.07;0
10;industrial_complex;850.00;10.23;1365.00;4.19;0
10;industrial_complex;858.00;10.10;1356.00;4.29;0
10;industrial_complex;865.00;10.00;1353.00;2.13;0
10;industrial_complex;861.00;10.00;1351.00;6.25;0
10;industrial_complex;850.00;10.03;1344.00;1.18;0
10;naval_base;851.00;9.80;1336.00;0.24;11335
10;bunker;856.00;10.45;1383.00;0.58;0
10;bunker;854.00;10.12;1356.00;4.70;0
10;bunker;844.00;10.00;1342.00;5.91;0
10;bunker;850.00;10.28;1376.00;2.64;0
10;bunker;871.00;10.32;1380.00;5.31;0
10;bunker;842.00;10.40;1389.00;1.69;0
10;bunker;854.00;10.18;1361.00;4.35;0
10;coastal_bunker;845.00;9.50;1332.00;0.24;0
10;dockyard;847.00;9.50;1332.00;0.24;0
11;arms_factory;889.00;10.05;1345.00;1.62;0
11;arms_factory;858.00;9.80;1337.00;5.74;0
11;arms_factory;882.00;9.82;1343.00;2.12;0
11;arms_factory;868.00;10.00;1351.00;3.69;0
11;arms_factory;881.00;9.75;1340.00;0.07;0
11;arms_factory;892.00;10.07;1344.00;4.19;0
11;industrial_complex;876.00;10.10;1359.00;4.29;0
11;industrial_complex;885.00;9.90;1343.00;2.13;0
11;industrial_complex;876.00;9.95;1350.00;6.25;0
11;industrial_complex;883.00;9.75;1339.00;1.18;0
11;industrial_complex;872.00;9.90;1349.00;4.20;0
11;industrial_complex;883.00;10.15;1357.00;0.58;0
11;naval_base;882.00;9.50;1323.00;-1.11;16115
11;naval_base;860.00;9.50;1335.00;0.67;16115
11;naval_base;873.00;9.60;1342.00;-0.11;16115
11;bunker;879.00;9.98;1348.00;5.31;0
11;bunker;903.00;10.30;1332.00;1.69;0
11;bunker;893.00;9.95;1336.00;4.35;0
11;bunker;890.00;10.15;1347.00;1.09;0
11;bunker;857.00;10.07;1345.00;3.75;0
11;coastal_bunker;881.00;9.50;1338.00;-1.11;0
11;coastal_bunker;864.00;9.57;1339.00;0.67;0
11;coastal_bunker;870.00;9.50;1341.00;-0.11;0
11;dockyard;876.00;9.50;1343.00;-0.11;0
12;arms_factory;915.00;10.82;1304.00;2.12;0
12;arms_factory;901.00;10.38;1321.00;3.69;0
12;arms_factory;884.00;10.05;1300.00;0.07;0
12;arms_factory;911.00;10.80;1315.00;4.19;0
12;arms_factory;902.00;10.43;1298.00;4.29;0
12;arms_factory;882.00;9.82;1312.00;2.13;0
12;industrial_complex;902.00;10.35;1326.00;6.25;0
12;industrial_complex;891.00;10.20;1309.00;1.18;0
12;industrial_complex;912.00;10.68;1300.00;4.20;0
12;industrial_complex;883.00;9.95;1307.00;0.58;0
12;industrial_complex;909.00;10.60;1297.00;4.70;0
12;industrial_complex;898.00;10.40;1312.00;5.91;0
12;naval_base;885.00;9.80;1321.00;-2.78;16115
12;bunker;899.00;10.48;1310.00;5.31;0
12;bunker;926.00;10.80;1298.00;1.69;0
12;bunker;930.00;11.30;1323.00;4.35;0
12;bunker;903.00;10.43;1325.00;1.09;0
12;bunker;881.00;9.80;1307.00;3.75;0
12;bunker;886.00;10.23;1293.00;0.13;0
12;coastal_bunker;887.00;9.78;1323.00;-2.78;0
12;dockyard;879.00;9.62;1309.00;-1.06;0
13;arms_factory;891.00;10.80;1376.00;0.07;0
13;arms_factory;875.00;10.30;1366.00;4.19;0
13;arms_factory;897.00;10.50;1362.00;4.29;0
13;arms_factory;877.00;10.40;1372.00;2.13;0
13;arms_factory;881.00;10.30;1365.00;6.25;0
13;arms_factory;889.00;10.40;1367.00;1.18;0
13;industrial_complex;878.00;10.53;1382.00;4.20;0
13;industrial_complex;879.00;10.60;1383.00;0.58;0
13;industrial_complex;895.00;10.68;1372.00;4.70;0
13;industrial_complex;870.00;10.60;1389.00;5.91;0
13;industrial_complex;872.00;10.20;1364.00;2.64;0
13;industrial_complex;899.00;10.50;1358.00;5.31;0
13;bunker;890.00;10.95;1381.00;1.69;0
13;bunker;895.00;10.50;1364.00;4.35;0
13;bunker;878.00;10.25;1364.00;1.09;0
13;bunker;902.00;10.57;1355.00;3.75;0
13;bunker;899.00;10.88;1374.00;0.13;0
13;bunker;884.00;10.55;1372.00;3.15;0
13;bunker;878.00;10.48;1376.00;4.36;0
14;arms_factory;868.00;10.95;1445.00;4.29;0
14;arms_factory;884.00;11.12;1455.00;2.13;0
14;arms_factory;856.00;10.55;1470.00;6.25;0
14;arms_factory;874.00;10.60;1479.00;1.18;0
14;arms_factory;870.00;11.10;1441.00;4.20;0
14;arms_factory;868.00;10.80;1460.00;0.58;0
14;industrial_complex;861.00;10.65;1465.00;4.70;0
14;industrial_complex;868.00;10.65;1476.00;5.91;0
14;industrial_complex;871.00;11.15;1451.00;2.64;0
14;industrial_complex;863.00;10.65;1457.00;5.31;0
14;industrial_complex;857.00;10.48;1460.00;1.69;0
14;industrial_complex;888.00;11.40;1447.00;4.35;0
14;bunker;865.00;10.80;1449.00;1.09;0
14;bunker;886.00;11.40;1450.00;3.75;0
14;bunker;874.00;10.53;1484.00;0.13;0
14;bunker;880.00;11.20;1454.00;3.15;0
14;bunker;874.00;11.10;1466.00;4.36;0
14;bunker;851.00;10.60;1464.00;2.20;0
15;arms_factory;867.00;10.15;1565.00;6.25;0
15;arms_factory;864.00;10.10;1574.00;1.18;0
15;arms_factory;877.00;10.32;1547.00;4.20;0
15;arms_factory;860.00;10.10;1569.00;0.58;0
15;arms_factory;865.00;9.90;1600.00;4.70;0
15;arms_factory;849.00;10.10;1546.00;5.91;0
15;industrial_complex;862.00;10.00;1578.00;2.64;0
15;industrial_complex;871.00;10.30;1553.00;5.31;0
15;industrial_complex;849.00;10.10;1535.00;1.69;0
15;industrial_complex;874.00;10.50;1531.00;4.35;0
15;industrial_complex;855.00;10.20;1550.00;1.09;0
15;industrial_complex;848.00;10.03;1558.00;3.75;0
15;naval_base;850.00;9.75;1577.00;-2.84;15255
15;naval_base;833.00;9.75;1526.00;-0.89;16661
15;naval_base;855.00;9.50;1601.00;-2.52;16605
15;bunker;867.00;10.32;1545.00;2.20;0
15;bunker;868.00;10.00;1597.00;4.86;0
15;bunker;853.00;10.18;1552.00;0.14;0
15;bunker;875.00;10.30;1570.00;2.80;0
15;bunker;846.00;10.05;1526.00;0.65;0
15;coastal_bunker;835.00;9.50;1529.00;-0.89;0
15;coastal_bunker;839.00;9.78;1566.00;-1.57;0
15;coastal_bunker;859.00;9.50;1608.00;-2.52;0
15;dockyard;853.00;9.50;1593.00;-2.52;0
16;arms_factory;945.00;11.28;1318.00;4.20;0
16;arms_factory;947.00;11.20;1336.00;0.58;0
16;arms_factory;950.00;11.05;1315.00;4.70;0
16;arms_factory;958.00;10.73;1317.00;5.91;0
16;arms_factory;942.00;11.15;1336.00;2.64;0
16;arms_factory;946.00;11.12;1315.00;5.31;0
16;industrial_complex;964.00;10.35;1326.00;1.69;0
16;industrial_complex;938.00;11.10;1336.00;4.35;0
16;industrial_complex;958.00;10.70;1314.00;1.09;0
16;industrial_complex;960.00;10.50;1326.00;3.75;0
16;industrial_complex;945.00;11.20;1335.00;0.13;0
16;industrial_complex;969.00;10.30;1322.00;3.15;0
16;bunker;967.00;10.30;1325.00;4.36;0
16;bunker;965.00;10.62;1335.00;2.20;0
16;bunker;954.00;10.88;1329.00;4.86;0
16;bunker;943.00;11.10;1315.00;0.14;0
16;bunker;975.00;10.25;1320.00;2.80;0
16;bunker;945.00;11.23;1330.00;0.65;0
16;bunker;941.00;11.32;1350.00;3.31;0
17;arms_factory;983.00;10.32;1346.00;4.70;0
17;arms_factory;994.00;10.48;1350.00;5.91;0
17;arms_factory;971.00;10.30;1344.00;2.64;0
17;arms_factory;984.00;10.30;1347.00;5.31;0
17;arms_factory;998.00;10.55;1360.00;1.69;0
17;arms_factory;980.00;10.28;1350.00;4.35;0
17;industrial_complex;988.00;10.50;1353.00;1.09;0
17;industrial_complex;999.00;10.50;1364.00;3.75;0
17;industrial_complex;991.00;10.50;1350.00;0.13;0
17;industrial_complex;997.00;10.57;1362.00;3.15;0
17;industrial_complex;1001.00;10.45;1368.00;4.36;0
17;industrial_complex;995.00;10.68;1360.00;2.20;0
17;bunker;998.00;10.50;1366.00;4.86;0
17;bunker;984.00;10.60;1365.00;0.14;0
17;bunker;984.00;10.38;1344.00;2.80;0
17;bunker;987.00;10.20;1337.00;0.65;0
17;bunker;1002.00;10.10;1340.00;3.31;0
17;bunker;996.00;10.10;1335.00;4.87;0
17;bunker;975.00;10.38;1337.00;2.71;0
17;bunker;1012.00;10.28;1337.00;5.37;0
18;arms_factory;1014.00;10.62;1317.00;2.64;0
18;arms_factory;1012.00;10.65;1316.00;5.31;0
18;arms_factory;1013.00;10.65;1317.00;1.69;0
18;arms_factory;1015.00;10.60;1317.00;4.35;0
18;arms_factory;1012.00;10.65;1316.00;1.09;0
18;arms_factory;1014.00;10.62;1317.00;3.75;0
18;industrial_complex;1008.00;10.68;1318.00;0.13;0
18;industrial_complex;1014.00;10.62;1318.00;3.15;0
18;industrial_complex;1014.00;10.62;1317.00;4.36;0
18;industrial_complex;1013.00;10.70;1319.00;2.20;0
18;industrial_complex;1015.00;10.62;1318.00;4.86;0
18;industrial_complex;1015.00;10.60;1317.00;0.14;0
18;bunker;1013.00;10.70;1319.00;2.80;0
19;arms_factory;1016.00;10.45;1338.00;1.69;0
19;arms_factory;1027.00;10.98;1336.00;4.35;0
19;arms_factory;1016.00;10.90;1349.00;1.09;0
19;arms_factory;1026.00;10.90;1335.00;3.75;0
19;arms_factory;1040.00;11.35;1353.00;0.13;0
19;arms_factory;1024.00;11.07;1354.00;3.15;0
19;industrial_complex;1040.00;11.38;1352.00;4.36;0
19;industrial_complex;1039.00;11.15;1336.00;2.20;0
19;industrial_complex;1018.00;11.00;1351.00;4.86;0
19;industrial_complex;1031.00;10.62;1368.00;0.14;0
19;industrial_complex;1017.00;10.43;1327.00;2.80;0
19;industrial_complex;1034.00;11.50;1350.00;0.65;0
19;bunker;1019.00;10.60;1326.00;3.31;0
19;bunker;1029.00;10.90;1359.00;4.87;0
19;bunker;1035.00;11.50;1350.00;2.71;0
19;bunker;1041.00;11.40;1344.00;5.37;0
19;bunker;1018.00;10.60;1360.00;1.75;0
19;bunker;1012.00;10.62;1352.00;3.32;0
19;bunker;1031.00;11.00;1336.00;1.16;0
19;bunker;1030.00;10.60;1370.00;2.36;0
19;bunker;1025.00;10.80;1324.00;5.38;0
19;bunker;1024.00;11.12;1343.00;1.76;0
20;arms_factory;1052.00;11.60;1351.00;1.09;0
20;arms_factory;1069.00;12.10;1356.00;3.75;0
20;arms_factory;1041.00;11.40;1359.00;0.13;0
20;arms_factory;1056.00;11.55;1367.00;3.15;0
20;arms_factory;1072.00;12.20;1352.00;4.36;0
20;arms_factory;1064.00;12.03;1352.00;2.20;0
20;industrial_complex;1066.00;11.95;1364.00;4.86;0
20;industrial_complex;1070.00;12.30;1350.00;0.14;0
20;industrial_complex;1078.00;12.40;1349.00;2.80;0
20;industrial_complex;1063.00;11.90;1362.00;0.65;0
20;industrial_complex;1046.00;11.28;1369.00;3.31;0
20;industrial_complex;1065.00;12.10;1348.00;4.87;0
20;bunker;1053.00;11.20;1374.00;2.71;0
20;bunker;1056.00;11.80;1343.00;5.37;0
20;bunker;1054.00;11.70;1346.00;1.75;0
20;bunker;1044.00;11.35;1364.00;3.32;0
20;bunker;1061.00;11.98;1351.00;1.16;0
20;bunker;1064.00;12.10;1350.00;2.36;0
20;bunker;1058.00;11.82;1361.00;5.38;0
21;arms_factory;1126.00;11.18;1345.00;0.13;0
21;arms_factory;1116.00;12.32;1302.00;3.15;0
21;arms_factory;1141.00;12.30;1336.00;4.36;0
21;arms_factory;1125.00;12.05;1316.00;2.20;0
21;arms_factory;1141.00;13.57;1314.00;4.86;0
21;arms_factory;1128.00;12.30;1308.00;0.14;0
21;industrial_complex;1116.00;11.80;1320.00;2.80;0
21;industrial_complex;1135.00;11.10;1362.00;0.65;0
21;industrial_complex;1104.00;12.07;1297.00;3.31;0
21;industrial_complex;1118.00;10.73;1357.00;4.87;0
21;industrial_complex;1127.00;11.88;1329.00;2.71;0
21;industrial_complex;1151.00;15.30;1310.00;5.37;0
21;bunker;1108.00;12.25;1297.00;1.75;0
21;bunker;1129.00;12.00;1327.00;3.32;0
21;bunker;1142.00;13.20;1320.00;1.16;0
21;bunker;1128.00;10.93;1359.00;2.36;0
21;bunker;1110.00;11.25;1342.00;5.38;0
21;bunker;1123.00;10.68;1358.00;1.76;0
22;arms_factory;1113.00;13.03;1289.00;2.20;0
22;arms_factory;1122.00;13.03;1275.00;4.86;0
22;arms_factory;1148.00;14.62;1282.00;0.14;0
22;arms_factory;1142.00;15.10;1284.00;2.80;0
22;arms_factory;1119.00;13.30;1284.00;0.65;0
22;arms_factory;1157.00;16.50;1301.00;3.31;0
22;industrial_complex;1149.00;17.15;1296.00;4.87;0
22;industrial_complex;1127.00;14.68;1290.00;2.71;0
22;industrial_complex;1130.00;14.00;1279.00;5.37;0
22;industrial_complex;1144.00;16.27;1304.00;1.75;0
22;industrial_complex;1140.00;16.18;1289.00;3.32;0
22;industrial_complex;1112.00;12.93;1286.00;1.16;0
22;bunker;1143.00;14.25;1281.00;2.36;0
22;bunker;1146.00;17.10;1294.00;5.38;0
22;bunker;1121.00;12.93;1276.00;1.76;0
22;bunker;1154.00;16.70;1300.00;4.43;0
22;bunker;1157.00;16.40;1297.00;0.81;0
23;arms_factory;1082.00;11.40;1306.00;0.14;0
23;arms_factory;1083.00;11.25;1301.00;2.80;0
23;arms_factory;1053.00;11.70;1323.00;0.65;0
23;arms_factory;1099.00;11.70;1342.00;3.31;0
23;arms_factory;1100.00;11.88;1314.00;4.87;0
23;arms_factory;1055.00;10.45;1306.00;2.71;0
23;industrial_complex;1088.00;12.00;1336.00;5.37;0
23;industrial_complex;1087.00;12.00;1327.00;1.75;0
23;industrial_complex;1065.00;11.95;1322.00;3.32;0
23;industrial_complex;1046.00;11.38;1329.00;1.16;0
23;industrial_complex;1091.00;11.95;1342.00;2.36;0
23;industrial_complex;1091.00;11.70;1309.00;5.38;0
23;bunker;1051.00;11.60;1332.00;1.76;0
23;bunker;1099.00;11.80;1318.00;4.43;0
23;bunker;1065.00;11.12;1309.00;0.81;0
23;bunker;1083.00;12.20;1345.00;3.83;0
23;bunker;1047.00;11.43;1328.00;0.21;0
23;bunker;1098.00;11.68;1299.00;2.87;0
23;bunker;1044.00;11.00;1319.00;0.71;0
23;bunker;1039.00;11.12;1325.00;0.82;0
24;arms_factory;1142.00;12.18;1400.00;0.65;0
24;arms_factory;1152.00;12.38;1388.00;3.31;0
24;arms_factory;1097.00;10.90;1399.00;4.87;0
24;arms_factory;1113.00;10.60;1374.00;2.71;0
24;arms_factory;1115.00;10.53;1363.00;5.37;0
24;arms_factory;1128.00;10.35;1382.00;1.75;0
24;industrial_complex;1161.00;12.80;1400.00;3.32;0
24;industrial_complex;1133.00;10.70;1386.00;1.16;0
24;industrial_complex;1154.00;12.48;1377.00;2.36;0
24;industrial_complex;1110.00;10.50;1375.00;5.38;0
24;industrial_complex;1165.00;13.40;1374.00;1.76;0
24;industrial_complex;1124.00;10.25;1383.00;4.43;0
24;bunker;1135.00;11.35;1398.00;0.81;0
24;bunker;1157.00;12.55;1369.00;3.83;0
24;bunker;1114.00;10.60;1377.00;0.21;0
24;bunker;1119.00;10.55;1387.00;2.87;0
24;bunker;1143.00;11.45;1383.00;0.71;0
24;bunker;1157.00;13.18;1381.00;0.82;0
24;bunker;1168.00;13.68;1378.00;4.94;0
24;bunker;1148.00;12.15;1389.00;1.32;0
25;arms_factory;1142.00;11.50;1351.00;4.87;0
25;arms_factory;1175.00;15.10;1354.00;2.71;0
25;arms_factory;1148.00;11.75;1363.00;5.37;0
25;arms_factory;1156.00;12.65;1354.00;1.75;0
25;arms_factory;1168.00;13.50;1367.00;3.32;0
25;arms_factory;1159.00;13.28;1360.00;1.16;0
25;industrial_complex;1143.00;11.53;1359.00;2.36;0
25;industrial_complex;1182.00;14.93;1363.00;5.38;0
25;industrial_complex;1169.00;13.70;1364.00;1.76;0
25;industrial_complex;1157.00;13.82;1324.00;4.43;0
25;industrial_complex;1172.00;13.20;1371.00;0.81;0
25;industrial_complex;1175.00;14.28;1362.00;3.83;0
25;bunker;1155.00;13.45;1330.00;0.21;0
25;bunker;1178.00;13.93;1366.00;2.87;0
25;bunker;1163.00;14.68;1323.00;0.71;0
25;bunker;1149.00;12.28;1347.00;0.82;0
25;bunker;1174.00;15.18;1349.00;4.94;0
25;bunker;1161.00;13.38;1361.00;1.32;0
25;bunker;1174.00;15.20;1346.00;5.44;0
25;bunker;1170.00;13.23;1370.00;5.54;0
26;arms_factory;1076.00;11.40;1401.00;5.37;0
26;arms_factory;1078.00;11.62;1380.00;1.75;0
26;arms_factory;1090.00;12.05;1350.00;3.32;0
26;arms_factory;1098.00;10.95;1359.00;1.16;0
26;arms_factory;1063.00;11.43;1393.00;2.36;0
26;arms_factory;1078.00;12.20;1362.00;5.38;0
26;industrial_complex;1084.00;11.82;1372.00;1.76;0
26;industrial_complex;1077.00;11.88;1372.00;4.43;0
26;industrial_complex;1083.00;11.53;1381.00;0.81;0
